Invoice #,Ex. Order No,Customer,Event,Venue,Event Date,Section,Row,Low Seat,High Seat,Sold Qty,Sale Date,Purchase Price/tix,Sell Price/tix,Total Purchase Price,Total Sell Price,Profit Loss,ROI(%),Margin,Shipping Cost,Tax
91403,56638130,VividSeats,"Lionel Richie & Earth, Wind and Fire",Moody Center ATX,2023-08-29 19:30:00,108,D,12,12,1,2023-08-23 18:18:00,200.0,239.01,200.0,239.01,39.01,19.5,16.32,0,0
85927,7l9gfd8xev1,SeatGeek,Paramore,Moody Center ATX,2023-07-09 19:00:00,108,D,16,18,3,2023-07-06 20:23:00,200.0,239.04,600.0,717.12,117.12,19.52,16.33,0,0
83694,517342708,VGG,Duran Duran,Moody Center ATX,2023-06-06 19:00:00,108,D,6,7,2,2023-06-05 21:37:00,150.0,111.86,300.0,223.72,-76.28,0.0,34.1,0,0
91526,521560101,VGG,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,106,C,11,13,3,2023-08-25 12:30:00,150.0,93.06,450.0,279.18,-170.82,0.0,61.19,0,0
83218,517106370,VGG,Billy Strings,Moody Center ATX,2023-06-03 20:00:00,107,E,12,12,1,2023-06-01 09:41:00,100.0,32.9,100.0,32.9,-67.1,0.0,203.95,0,0
91575,56721783,VividSeats,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,106,D,1,3,3,2023-08-25 20:42:00,150.0,81.84,450.0,245.52,-204.48,0.0,83.28,0,0
75238,512861333,VGG,Billy Strings,Moody Center ATX,2023-06-03 20:00:00,107,E,11,11,1,2023-03-04 21:00:00,100.0,46.06,100.0,46.06,-53.94,0.0,117.11,0,0
74259,50919527,VividSeats,Billy Strings,Moody Center ATX,2023-06-03 20:00:00,107,D,17,18,2,2023-02-14 19:21:00,100.0,79.98,200.0,159.96,-40.04,0.0,25.03,0,0
90733,520982874,VGG,Sting,Moody Center ATX,2023-09-17 20:00:00,106,D,17,18,2,2023-08-14 12:19:00,250.0,215.26,500.0,430.52,-69.48,0.0,16.14,0,0
79916,17vrbr2ooy9,SeatGeek,All Elite Wrestling: Dynamite & Rampage,Moody Center ATX,2023-05-17 18:00:00,106,F,4,4,1,2023-04-25 07:44:00,150.0,72.0,150.0,72.0,-78.0,0.0,108.33,0,0
79559,41660893,TicketNetwork,Monster Jam,Moody Center ATX,2023-04-22 19:00:00,108,F,14,15,2,2023-04-20 21:13:00,125.0,73.15,250.0,146.3,-103.7,0.0,70.88,0,0
91486,kp8ms378rvm,SeatGeek,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,108,A,13,14,2,2023-08-25 09:27:00,200.0,81.6,400.0,163.2,-236.8,0.0,145.1,0,0
94009,43RADBSC9L,Gametime,Nickelback,Moody Center ATX,2023-09-23 18:30:00,108,D,11,12,2,2023-09-23 17:55:00,200.0,42.75,400.0,85.5,-314.5,0.0,367.84,0,0
86465,55205939,VividSeats,Dave Chappelle,Moody Center ATX,2023-07-14 19:30:00,108,D,7,8,2,2023-07-10 08:44:00,200.0,239.01,400.0,478.02,78.02,19.5,16.32,0,0
73810,511524587,VGG,SZA,Moody Center ATX,2023-03-09 20:00:00,106,D,17,18,2,2023-01-31 19:48:00,150.0,281.06,300.0,562.12,262.12,87.37,46.63,0,0
87293,yn9riowlwd0,SeatGeek,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,106,F,4,7,4,2023-07-19 18:11:00,150.0,95.04,600.0,380.16,-219.84,0.0,57.83,0,0
85488,518537528,VGG,Drake and 21 Savage,Moody Center ATX,2023-09-11 20:00:00,106,C,1,2,2,2023-06-29 22:24:00,200.0,469.06,400.0,938.12,538.12,134.53,57.36,0,0
87636,AU48WBAAV4,Gametime,Lil Baby,Moody Center ATX,2023-07-28 19:00:00,108,E,8,9,2,2023-07-26 12:54:00,200.0,118.75,400.0,237.5,-162.5,0.0,68.42,0,0
81071,xk9wim209ol,SeatGeek,Ricardo Arjona - Blanco Y Negro Volver,Moody Center ATX,2023-05-18 20:00:00,108,E,12,13,2,2023-05-07 19:08:00,100.0,158.4,200.0,316.8,116.8,58.4,36.87,0,0
73385,510845473,VGG,Jeff Dunham,Moody Center ATX,2023-01-12 19:00:00,108,C,11,13,3,2023-01-11 16:25:00,100.0,56.4,300.0,169.2,-130.8,0.0,77.3,0,0
92387,2079fr3nk26,SeatGeek,Nickelback,Moody Center ATX,2023-09-23 18:30:00,108,B,15,18,4,2023-09-05 23:17:00,200.0,143.04,800.0,572.16,-227.84,0.0,39.82,0,0
74958,41108238,TicketNetwork,Rauw Alejandro,Moody Center ATX,2023-04-16 19:00:00,106,F,3,4,2,2023-02-27 00:37:00,150.0,104.5,300.0,209.0,-91.0,0.0,43.54,0,0
92027,431397094,TickPick,Drake and 21 Savage,Moody Center ATX,2023-09-11 20:00:00,105,BAR,5,6,2,2023-08-31 18:09:00,300.0,519.3,600.0,1038.6,438.6,73.1,42.23,0,0
90731,43186008,TicketNetwork,Foreigner,Moody Center ATX,2023-08-14 19:00:00,108,D,11,12,2,2023-08-14 11:35:00,200.0,92.0,400.0,184.0,-216.0,0.0,117.39,0,0
90909,521117283,VGG,Jurassic World Live - Austin,Moody Center ATX,2023-08-19 19:00:00,107,A,7,9,3,2023-08-16 21:35:00,100.0,42.3,300.0,126.9,-173.1,0.0,136.41,0,0
86596,dgoxu9gog93,SeatGeek,Dave Chappelle,Moody Center ATX,2023-07-15 19:30:00,106,D,17,18,2,2023-07-11 22:01:00,250.0,239.04,500.0,478.08,-21.92,0.0,4.58,0,0
87549,42842116,TicketNetwork,Lil Baby,Moody Center ATX,2023-07-28 19:00:00,106,F,1,2,2,2023-07-24 18:06:00,200.0,151.0,400.0,302.0,-98.0,0.0,32.45,0,0
85738,518771247,VGG,Dave Chappelle,Moody Center ATX,2023-07-14 19:30:00,106,F,1,2,2,2023-07-04 16:52:00,225.0,234.06,450.0,468.12,18.12,4.03,3.87,0,0
94480,58024256,VividSeats,Jonas Brothers,Moody Center ATX,2023-10-22 19:00:00,107,E,11,12,2,2023-10-01 16:57:00,200.0,130.2,400.0,260.4,-139.6,0.0,53.61,0,0
93822,66m0f22xq2y,SeatGeek,RBD - Soy Rebelde Tour,Moody Center ATX,2023-10-01 20:00:00,106,C,3,3,1,2023-09-20 22:45:00,300.0,335.04,300.0,335.04,35.04,11.68,10.46,0,0
84329,326343361,TickPick,Logic,Moody Center ATX,2023-06-15 20:00:00,108,B,11,13,3,2023-06-14 17:51:00,150.0,43.2,450.0,129.6,-320.4,0.0,247.22,0,0
94554,el8mf17617y,SeatGeek,Joji,Moody Center ATX,2023-10-03 20:00:00,108,C,15,18,4,2023-10-02 15:21:00,200.0,75.84,800.0,303.36,-496.64,0.0,163.71,0,0
91991,m6w0f87lw9d,SeatGeek,Lil Uzi Vert,Moody Center ATX,2023-11-09 20:00:00,106,B,5,6,2,2023-08-31 09:13:00,225.0,239.04,450.0,478.08,28.08,6.24,5.87,0,0
91638,l8ymcm833kw,SeatGeek,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,106,C,3,6,4,2023-08-26 13:56:00,150.0,81.6,600.0,326.4,-273.6,0.0,83.82,0,0
91671,kp8ms37y013,SeatGeek,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-27 13:45:00,106,B,11,13,3,2023-08-26 16:52:00,150.0,37.44,450.0,112.32,-337.68,0.0,300.64,0,0
73959,dgoxu9noyg5,SeatGeek,Adam Sandler,Moody Center ATX,2023-02-14 19:30:00,108,D,7,8,2,2023-02-05 15:12:00,150.0,315.84,300.0,631.68,331.68,110.56,52.51,0,0
90858,56393031,VividSeats,Jurassic World Live Tour,Moody Center ATX,2023-08-20 11:00:00,107,C,7,10,4,2023-08-16 11:05:00,100.0,38.13,400.0,152.52,-247.48,0.0,162.26,0,0
78246,41570016,TicketNetwork,Monster Jam,Moody Center ATX,2023-04-22 19:00:00,108,H,10,11,2,2023-04-10 01:28:00,125.0,76.95,250.0,153.9,-96.1,0.0,62.44,0,0
75104,223255152,Ticketmaster,Texas Longhorns vs Kansas Jayhawks Basketball,Moody Center ATX,2023-03-04 13:00:00,121,V,11,12,2,2023-03-02 12:54:00,200.0,296.01,400.0,592.02,192.02,48.0,32.43,0,0
88024,55875956,VividSeats,Jurassic World Live Tour,Moody Center ATX,2023-08-19 11:00:00,108,A,9,12,4,2023-08-01 06:37:00,200.0,43.71,800.0,174.84,-625.16,0.0,357.56,0,0
86835,55319222,VividSeats,Tears for Fears,Moody Center ATX,2023-07-17 19:30:00,108,D,15,16,2,2023-07-14 13:18:00,150.0,72.54,300.0,145.08,-154.92,0.0,106.78,0,0
77425,52226056,VividSeats,Monster Jam,Moody Center ATX,2023-04-22 19:00:00,108,E,15,18,4,2023-03-31 11:50:00,125.0,81.84,500.0,327.36,-172.64,0.0,52.74,0,0
73685,2079f35werm,SeatGeek,Harlem Globetrotters,Moody Center ATX,2023-02-10 19:00:00,108,A,12,15,4,2023-01-26 20:00:00,100.0,82.45,400.0,329.8,-70.2,0.0,21.29,0,0
77860,7l9gfdyoggw,SeatGeek,RBD - Soy Rebelde Tour,Moody Center ATX,2023-10-01 20:00:00,106,C,4,4,1,2023-04-04 10:11:00,300.0,623.04,300.0,623.04,323.04,107.68,51.85,0,0
88982,r5nea9konr7,SeatGeek,Jurassic World Live - Austin,Moody Center ATX,2023-08-19 19:00:00,107,D,15,16,2,2023-08-04 13:41:00,100.0,33.6,200.0,67.2,-132.8,0.0,197.62,0,0
74053,8yngsoprgqv,SeatGeek,Adam Sandler,Moody Center ATX,2023-02-14 19:30:00,108,C,15,16,2,2023-02-08 11:05:00,150.0,287.04,300.0,574.08,274.08,91.36,47.74,0,0
75184,512828269,VGG,Billy Strings,Moody Center ATX,2023-06-03 20:00:00,106,A,1,2,2,2023-03-04 09:47:00,100.0,93.06,200.0,186.12,-13.88,0.0,7.46,0,0
73553,50300382,VividSeats,SZA,Moody Center ATX,2023-03-09 20:00:00,106,C,3,4,2,2023-01-19 21:43:00,150.0,280.86,300.0,561.72,261.72,87.24,46.59,0,0
90730,56333700,VividSeats,Jurassic World Live Tour,Moody Center ATX,2023-08-19 11:00:00,107,B,12,12,1,2023-08-14 11:25:00,200.0,47.43,200.0,47.43,-152.57,0.0,321.67,0,0
75150,2079f3y3y22,SeatGeek,Texas Longhorns vs Kansas Jayhawks Basketball,Moody Center ATX,2023-03-04 13:00:00,107,A,1,2,2,2023-03-03 10:37:00,200.0,479.04,400.0,958.08,558.08,139.52,58.25,0,0
92356,680997820,TickPick,Sam Smith,Moody Center ATX,2023-09-05 20:00:00,108,D,7,8,2,2023-09-05 16:37:00,200.0,43.2,400.0,86.4,-313.6,0.0,362.96,0,0
82304,JX99ACD5R5,Gametime,The Impractical Jokers,Moody Center ATX,2023-05-20 19:30:00,108,C,11,12,2,2023-05-19 20:27:00,100.0,46.55,200.0,93.1,-106.9,0.0,114.82,0,0
91211,66m0f21qnpq,SeatGeek,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,106,F,11,12,2,2023-08-20 12:25:00,150.0,91.2,300.0,182.4,-117.6,0.0,64.47,0,0
83612,kp8ms0mkd6o,SeatGeek,Logic,Moody Center ATX,2023-06-15 20:00:00,108,E,17,18,2,2023-06-05 01:00:00,150.0,43.2,300.0,86.4,-213.6,0.0,247.22,0,0
82251,kp8ms0vqw1n,SeatGeek,The Impractical Jokers,Moody Center ATX,2023-05-20 19:30:00,108,D,1,3,3,2023-05-19 11:58:00,100.0,52.8,300.0,158.4,-141.6,0.0,89.39,0,0
91040,pwy1ikqgdno,SeatGeek,Jurassic World Live Tour,Moody Center ATX,2023-08-18 19:00:00,108,GG,1,2,2,2023-08-18 16:39:00,200.0,24.0,400.0,48.0,-352.0,0.0,733.33,0,0
73508,40684599,TicketNetwork,Harlem Globetrotters,Moody Center ATX,2023-02-10 19:00:00,108,D,16,18,3,2023-01-17 11:24:00,100.0,61.75,300.0,185.25,-114.75,0.0,61.94,0,0
91649,,Business Development,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-27 13:45:00,106,F,1,10,10,2023-08-26 14:43:00,150.0,0.0,1500.0,0.0,-1500.0,0.0,0.0,0,0
94370,153016198,TickPick,Depeche Mode,Moody Center ATX,2023-09-29 19:30:00,107,BAR,11,12,2,2023-09-29 18:21:00,200.0,122.4,400.0,244.8,-155.2,0.0,63.4,0,0
84634,54560726,VividSeats,Kid Rock,Moody Center ATX,2023-06-23 19:30:00,108,E,17,18,2,2023-06-17 08:35:00,100.0,66.96,200.0,133.92,-66.08,0.0,49.34,0,0
75766,51651165,VividSeats,Monster Jam,Moody Center ATX,2023-04-23 13:00:00,107,E,11,13,3,2023-03-11 19:32:00,100.0,81.84,300.0,245.52,-54.48,0.0,22.19,0,0
92112,521995564,VGG,Sam Smith,Moody Center ATX,2023-09-05 20:00:00,108,E,7,8,2,2023-09-01 23:32:00,200.0,46.06,400.0,92.12,-307.88,0.0,334.22,0,0
90916,56416240,VividSeats,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-25 19:45:00,108,D,9,10,2,2023-08-16 23:02:00,200.0,76.26,400.0,152.52,-247.48,0.0,162.26,0,0
92142,r5nea891d3k,SeatGeek,Drake and 21 Savage,Moody Center ATX,2023-09-12 20:00:00,106,F,7,8,2,2023-09-02 11:45:00,315.0,671.04,630.0,1342.08,712.08,113.03,53.06,0,0
81972,41917021,TicketNetwork,The Impractical Jokers,Moody Center ATX,2023-05-20 19:30:00,108,D,14,16,3,2023-05-15 19:39:00,100.0,57.0,300.0,171.0,-129.0,0.0,75.44,0,0
74962,gp1gs7rw9oq,SeatGeek,Muse: Will Of The People Tour,Moody Center ATX,2023-02-28 18:30:00,108,C,10,11,2,2023-02-27 10:01:00,100.0,95.04,200.0,190.08,-9.92,0.0,5.22,0,0
90850,43211134,TicketNetwork,Jurassic World Live Tour,Moody Center ATX,2023-08-19 11:00:00,107,B,7,9,3,2023-08-16 09:44:00,200.0,49.0,600.0,147.0,-453.0,0.0,308.16,0,0
86885,neymal1ry8p,SeatGeek,Dave Chappelle,Moody Center ATX,2023-07-15 19:30:00,106,E,6,6,1,2023-07-14 21:59:00,200.0,177.6,200.0,177.6,-22.4,0.0,12.61,0,0
94011,17vrbyyne1r,SeatGeek,Nickelback,Moody Center ATX,2023-09-23 18:30:00,108,D,6,8,3,2023-09-23 18:11:00,200.0,43.2,600.0,129.6,-470.4,0.0,362.96,0,0
73495,511006216,VGG,Cirque du Soleil - Corteo - Austin,Moody Center ATX,2023-02-02 19:30:00,108,B,5,6,2,2023-01-16 17:40:00,100.0,93.06,200.0,186.12,-13.88,0.0,7.46,0,0
77719,41500576,TicketNetwork,Monster Jam,Moody Center ATX,2023-04-22 19:00:00,108,H,12,13,2,2023-04-02 12:42:00,125.0,76.95,250.0,153.9,-96.1,0.0,62.44,0,0
91329,neymad8evro,SeatGeek,Beck & Phoenix,Moody Center ATX,2023-08-22 17:45:00,108,D,7,8,2,2023-08-22 13:53:00,200.0,56.64,400.0,113.28,-286.72,0.0,253.11,0,0
82005,53625201,VividSeats,Billy Strings,Moody Center ATX,2023-06-03 20:00:00,107,D,9,10,2,2023-05-16 11:50:00,100.0,66.96,200.0,133.92,-66.08,0.0,49.34,0,0
91659,56750251,VividSeats,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-27 13:45:00,108,D,17,18,2,2023-08-26 15:34:00,200.0,34.41,400.0,68.82,-331.18,0.0,481.23,0,0
94574,58055730,VividSeats,Mana,Moody Center ATX,2023-11-03 20:30:00,108,A,13,14,2,2023-10-02 19:36:00,200.0,239.01,400.0,478.02,78.02,19.5,16.32,0,0
86947,519324368,VGG,Dave Chappelle,Moody Center ATX,2023-07-15 19:30:00,106,B,11,12,2,2023-07-15 13:38:00,200.0,281.06,400.0,562.12,162.12,40.53,28.84,0,0
74008,50723802,VividSeats,Arctic Monkeys,Moody Center ATX,2023-09-15 20:00:00,106,C,3,4,2,2023-02-06 20:14:00,150.0,403.62,300.0,807.24,507.24,169.08,62.84,0,0
86924,519314916,VGG,Dave Chappelle,Moody Center ATX,2023-07-15 19:30:00,107,D,1,2,2,2023-07-15 11:34:00,200.0,281.06,400.0,562.12,162.12,40.53,28.84,0,0
87358,MCXFYR1YRP,Gametime,Santa Fe Klan,Moody Center ATX,2023-07-21 19:30:00,108,D,17,18,2,2023-07-20 20:15:00,150.0,46.55,300.0,93.1,-206.9,0.0,222.23,0,0
91392,56632329,VividSeats,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,108,B,1,2,2,2023-08-23 15:25:00,200.0,81.84,400.0,163.68,-236.32,0.0,144.38,0,0
87522,55618510,VividSeats,Alicia Keys,Moody Center ATX,2023-07-24 20:00:00,108,C,13,14,2,2023-07-23 22:27:00,200.0,168.33,400.0,336.66,-63.34,0.0,18.81,0,0
92193,522067297,VGG,Sam Smith,Moody Center ATX,2023-09-05 20:00:00,108,D,9,11,3,2023-09-03 00:38:00,200.0,51.7,600.0,155.1,-444.9,0.0,286.85,0,0
90650,2079f3qop09,SeatGeek,Jonas Brothers,Moody Center ATX,2023-09-03 19:30:00,106,C,1,4,4,2023-08-12 13:30:00,250.0,239.04,1000.0,956.16,-43.84,0.0,4.58,0,0
90458,43099333,TicketNetwork,Jurassic World Live Tour,Moody Center ATX,2023-08-19 11:00:00,108,B,15,18,4,2023-08-08 22:22:00,75.0,49.0,300.0,196.0,-104.0,0.0,53.06,0,0
74964,2079f3ewqny,SeatGeek,Muse: Will Of The People Tour,Moody Center ATX,2023-02-28 18:30:00,108,C,8,9,2,2023-02-27 10:31:00,100.0,95.04,200.0,190.08,-9.92,0.0,5.22,0,0
84751,neymalwmo3n,SeatGeek,Jurassic World Live Tour,Moody Center ATX,2023-08-19 11:00:00,108,C,15,18,4,2023-06-17 22:54:00,75.0,56.64,300.0,226.56,-73.44,0.0,32.42,0,0
59681,128977247,TickPick,Bruce Springsteen & The E Street Band,Moody Center ATX,2023-02-16 19:30:00,106,D,3,4,2,2022-07-21 01:48:00,450.0,899.0,900.0,1798.0,898.0,99.78,49.94,0,0
73634,50382904,VividSeats,Texas Longhorns vs Iowa State Cyclones Basketball,Moody Center ATX,2023-02-21 20:00:00,106,KK,11,14,4,2023-01-23 12:14:00,125.0,140.43,500.0,561.72,61.72,12.34,10.99,0,0
91054,56484144,VividSeats,Jurassic World Live - Austin,Moody Center ATX,2023-08-19 19:00:00,107,B,10,13,4,2023-08-18 19:04:00,100.0,27.9,400.0,111.6,-288.4,0.0,258.42,0,0
90400,r5nea9k5r1v,SeatGeek,Lil Uzi Vert,Moody Center ATX,2023-11-09 20:00:00,106,F,3,4,2,2023-08-07 00:10:00,225.0,191.04,450.0,382.08,-67.92,0.0,17.78,0,0
90986,521172031,VGG,Jurassic World Live Tour,Moody Center ATX,2023-08-20 15:00:00,107,D,7,10,4,2023-08-17 22:44:00,100.0,32.9,400.0,131.6,-268.4,0.0,203.95,0,0
91669,yn9ri23m35e,SeatGeek,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-27 13:45:00,107,E,9,10,2,2023-08-26 16:34:00,150.0,43.2,300.0,86.4,-213.6,0.0,247.22,0,0
92073,56941694,VividSeats,Drake and 21 Savage,Moody Center ATX,2023-09-11 20:00:00,109,BAR,7,8,2,2023-09-01 12:36:00,300.0,526.38,600.0,1052.76,452.76,75.46,43.01,0,0
93680,57570792,VividSeats,Pearl Jam,Moody Center ATX,2023-09-18 19:30:00,L23,B,1,4,4,2023-09-18 17:02:00,400.0,190.65,1600.0,762.6,-837.4,0.0,109.81,0,0
91051,56483662,VividSeats,Jurassic World Live - Austin,Moody Center ATX,2023-08-19 19:00:00,107,B,16,16,1,2023-08-18 18:54:00,100.0,27.9,100.0,27.9,-72.1,0.0,258.42,0,0
85937,ORPMXJR54B,Gametime,Paramore,Moody Center ATX,2023-07-09 19:00:00,108,E,5,6,2,2023-07-06 21:26:00,200.0,236.55,400.0,473.1,73.1,18.28,15.45,0,0
88030,66m0fy7kgll,SeatGeek,Jurassic World Live Tour,Moody Center ATX,2023-08-19 15:00:00,108,B,11,13,3,2023-08-01 08:28:00,75.0,37.44,225.0,112.32,-112.68,0.0,100.32,0,0
81536,53486960,VividSeats,All Elite Wrestling: Dynamite & Rampage,Moody Center ATX,2023-05-17 18:00:00,108,A,12,12,1,2023-05-12 08:48:00,150.0,72.54,150.0,72.54,-77.46,0.0,106.78,0,0
91088,8yngsgmr31g,SeatGeek,Jurassic World Live Tour,Moody Center ATX,2023-08-20 11:00:00,107,B,13,14,2,2023-08-19 08:15:00,100.0,27.84,200.0,55.68,-144.32,0.0,259.2,0,0
74893,41100149,TicketNetwork,Monster Jam,Moody Center ATX,2023-04-23 13:00:00,106,D,16,18,3,2023-02-26 10:03:00,100.0,84.55,300.0,253.65,-46.35,0.0,18.27,0,0
86873,519284815,VGG,Dave Chappelle,Moody Center ATX,2023-07-15 19:30:00,108,C,5,6,2,2023-07-14 20:08:00,200.0,224.66,400.0,449.32,49.32,12.33,10.98,0,0
83848,09vwfm292rp,SeatGeek,Paramore,Moody Center ATX,2023-07-09 19:00:00,106,F,4,4,1,2023-06-07 20:26:00,250.0,354.24,250.0,354.24,104.24,41.7,29.43,0,0
74538,wwkdi3g6kxr,SeatGeek,Muse: Will Of The People Tour,Moody Center ATX,2023-02-28 18:30:00,108,E,5,6,2,2023-02-20 19:04:00,100.0,143.04,200.0,286.08,86.08,43.04,30.09,0,0
77937,q9r5folwr3w,SeatGeek,Elevation Worship & Steven Furtick,Moody Center ATX,2023-04-18 19:00:00,108,D,7,8,2,2023-04-05 19:22:00,125.0,105.6,250.0,211.2,-38.8,0.0,18.37,0,0
72845,509535165,VGG,Journey,Moody Center ATX,2023-02-22 19:30:00,106,C,1,2,2,2022-12-05 02:18:00,150.0,375.06,300.0,750.12,450.12,150.04,60.01,0,0
90582,56232352,VividSeats,Jurassic World Live Tour,Moody Center ATX,2023-08-18 19:00:00,108,D,15,18,4,2023-08-11 13:56:00,200.0,43.71,800.0,174.84,-625.16,0.0,357.56,0,0
93971,57733965,VividSeats,Nickelback,Moody Center ATX,2023-09-23 18:30:00,106,B,5,6,2,2023-09-23 09:44:00,200.0,81.84,400.0,163.68,-236.32,0.0,144.38,0,0
82168,53686079,VividSeats,The Impractical Jokers,Moody Center ATX,2023-05-20 19:30:00,108,D,6,8,3,2023-05-18 11:25:00,100.0,56.73,300.0,170.19,-129.81,0.0,76.27,0,0
85277,42429089,TicketNetwork,Dave Chappelle,Moody Center ATX,2023-07-14 19:30:00,108,E,15,16,2,2023-06-25 21:43:00,200.0,269.0,400.0,538.0,138.0,34.5,25.65,0,0
74278,r5nea96dlgd,SeatGeek,Ricardo Arjona - Blanco Y Negro Volver,Moody Center ATX,2023-05-18 20:00:00,106,F,1,2,2,2023-02-15 10:24:00,150.0,143.04,300.0,286.08,-13.92,0.0,4.87,0,0
90977,56446785,VividSeats,Jurassic World Live Tour,Moody Center ATX,2023-08-18 19:00:00,108,HH,4,4,1,2023-08-17 21:40:00,225.0,27.9,225.0,27.9,-197.1,0.0,706.45,0,0
82406,53768640,VividSeats,The Impractical Jokers,Moody Center ATX,2023-05-20 19:30:00,108,B,11,12,2,2023-05-20 16:51:00,100.0,38.13,200.0,76.26,-123.74,0.0,162.26,0,0
91221,521324583,VGG,"Lionel Richie & Earth, Wind and Fire",Moody Center ATX,2023-08-29 19:30:00,108,C,15,16,2,2023-08-20 14:55:00,200.0,234.06,400.0,468.12,68.12,17.03,14.55,0,0
74214,50898830,VividSeats,Banda MS,Moody Center ATX,2023-02-24 20:00:00,108,A,9,10,2,2023-02-13 22:08:00,100.0,112.53,200.0,225.06,25.06,12.53,11.13,0,0
91330,l8ymcm8rv39,SeatGeek,Beck & Phoenix,Moody Center ATX,2023-08-22 17:45:00,108,D,5,6,2,2023-08-22 14:03:00,200.0,56.64,400.0,113.28,-286.72,0.0,253.11,0,0
87064,DX0R7HNP89,Gametime,Santa Fe Klan,Moody Center ATX,2023-07-21 19:30:00,108,B,12,13,2,2023-07-16 15:01:00,150.0,56.05,300.0,112.1,-187.9,0.0,167.62,0,0
73396,50127376,VividSeats,Jeff Dunham,Moody Center ATX,2023-01-12 19:00:00,108,C,9,10,2,2023-01-12 07:02:00,100.0,52.08,200.0,104.16,-95.84,0.0,92.01,0,0
74187,493209851,TickPick,Banda MS,Moody Center ATX,2023-02-24 20:00:00,108,C,14,16,3,2023-02-13 08:10:00,100.0,75.6,300.0,226.8,-73.2,0.0,32.28,0,0
77340,wwkdi37wdo2,SeatGeek,Rauw Alejandro,Moody Center ATX,2023-04-16 19:00:00,108,C,15,16,2,2023-03-30 13:35:00,125.0,177.6,250.0,355.2,105.2,42.08,29.62,0,0
77752,gp1gs7183gl,SeatGeek,Rauw Alejandro,Moody Center ATX,2023-04-16 19:00:00,108,E,8,9,2,2023-04-02 17:08:00,125.0,171.84,250.0,343.68,93.68,37.47,27.26,0,0
77460,52242713,VividSeats,Monster Jam,Moody Center ATX,2023-04-22 19:00:00,108,E,14,14,1,2023-03-31 17:51:00,125.0,81.84,125.0,81.84,-43.16,0.0,52.74,0,0
73075,40475371,TicketNetwork,Jeff Dunham,Moody Center ATX,2023-01-12 19:00:00,108,E,17,18,2,2022-12-22 17:02:00,100.0,71.25,200.0,142.5,-57.5,0.0,40.35,0,0
82697,vm2ls83nnkp,SeatGeek,Arctic Monkeys,Moody Center ATX,2023-09-15 20:00:00,106,C,1,2,2,2023-05-23 10:13:00,150.0,354.24,300.0,708.48,408.48,136.16,57.66,0,0
74338,41000363,TicketNetwork,Banda MS,Moody Center ATX,2023-02-24 20:00:00,108,B,17,18,2,2023-02-17 07:28:00,100.0,80.75,200.0,161.5,-38.5,0.0,23.84,0,0
75284,dgoxu907r92,SeatGeek,Billy Strings,Moody Center ATX,2023-06-03 20:00:00,107,D,11,14,4,2023-03-05 14:13:00,100.0,56.64,400.0,226.56,-173.44,0.0,76.55,0,0
75145,642344833,TickPick,Texas Longhorns vs Kansas Jayhawks Basketball,Moody Center ATX,2023-03-04 13:00:00,107,A,3,4,2,2023-03-03 09:40:00,200.0,471.6,400.0,943.2,543.2,135.8,57.59,0,0
87116,9n6gi72o00v,SeatGeek,Alicia Keys,Moody Center ATX,2023-07-24 20:00:00,108,B,18,18,1,2023-07-16 20:52:00,200.0,129.6,200.0,129.6,-70.4,0.0,54.32,0,0
72490,40027494,TicketNetwork,Jeff Dunham,Moody Center ATX,2023-01-12 19:00:00,106,C,3,4,2,2022-11-13 06:37:00,150.0,94.05,300.0,188.1,-111.9,0.0,59.49,0,0
94709,7l9gfw22gq6,SeatGeek,Mana,Moody Center ATX,2023-11-03 20:30:00,108,E,7,8,2,2023-10-04 15:06:00,200.0,191.04,400.0,382.08,-17.92,0.0,4.69,0,0
79991,515322173,VGG,Mastodon and Gojira,Moody Center ATX,2023-04-29 19:00:00,108,D,5,6,2,2023-04-25 21:00:00,125.0,55.46,250.0,110.92,-139.08,0.0,125.39,0,0
77230,513978599,VGG,Monster Jam,Moody Center ATX,2023-04-22 19:00:00,108,H,7,9,3,2023-03-29 11:35:00,125.0,74.26,375.0,222.78,-152.22,0.0,68.33,0,0
90562,56221450,VividSeats,Jurassic World Live - Austin,Moody Center ATX,2023-08-19 19:00:00,108,C,11,13,3,2023-08-11 10:06:00,100.0,38.13,300.0,114.39,-185.61,0.0,162.26,0,0
91407,521473418,VGG,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,108,A,11,12,2,2023-08-23 19:25:00,200.0,93.06,400.0,186.12,-213.88,0.0,114.92,0,0
